url_length,hostname_length,path_length,query_length,has_https,has_ip_address,subdomain_count,dot_count,hyphen_count,slash_count,question_mark_count,equals_count,at_symbol_count,ampersand_count,percent_count,digit_count,letter_count,special_character_count,suspicious_keyword_count,has_at_symbol,has_double_slash,has_port,url_entropy
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.767183467891461
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.9779168746936353
35,27,0,0,1,0,3,4,0,2,0,0,0,0,0,0,28,7,0,0,0,0,4.0220005168831525
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,4.132944044980958
29,22,0,0,0,0,1,2,1,2,0,0,0,0,0,0,23,6,0,0,0,0,3.866433150225384
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.667314615369613
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.9582291686698796
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.9023115759170297
35,27,0,0,1,0,1,2,0,2,0,0,0,0,0,0,30,5,0,0,0,0,3.943289445392767
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,2,14,5,0,0,0,0,3.7849418274376423
31,23,0,0,1,0,2,3,0,2,0,0,0,0,0,0,25,6,0,0,0,0,4.018081793978685
28,20,0,0,1,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,3.9677201004744997
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.6211755429194716
45,13,24,0,1,0,1,2,0,5,0,0,0,0,0,4,33,8,0,0,0,0,4.35586608569048
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.9121138909722295
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.842370993177109
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.155639062229566
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.978333581185264
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.629219686524096
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.039148671903071
66,32,1,0,1,0,1,4,2,3,0,0,1,0,0,2,52,12,0,1,0,0,4.41223087067828
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,1,0,0,0,3.9302703722934544
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.7639657428240816
24,16,0,0,1,0,2,3,0,2,0,0,0,0,0,0,18,6,0,0,0,0,4.0220552088742005
264,14,13,229,0,1,2,7,2,9,1,6,0,5,0,49,180,35,2,0,1,0,5.220054226102193
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.7803946541231945
27,18,1,0,1,0,1,2,1,3,0,0,0,0,0,4,16,7,0,0,0,0,4.106377316818028
31,22,1,0,1,0,1,2,2,3,0,0,0,0,0,3,20,8,0,0,0,0,4.195816471537619
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,4.132944044980958
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.368042422572716
19,12,0,0,0,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.6818808028034016
61,54,0,0,0,0,1,2,2,2,0,0,0,0,0,3,51,7,0,0,0,0,4.335651682708003
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.8035088547976788
202,23,17,153,1,0,0,6,1,11,2,4,0,2,0,1,173,28,4,0,1,0,4.352090831423322
48,40,1,0,0,0,3,4,2,3,0,0,0,0,0,5,33,10,0,0,0,0,4.381328385912463
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.783465189601647
25,16,1,0,1,0,0,1,0,3,0,0,0,0,0,0,20,5,0,0,0,0,3.6128786893420295
28,20,0,0,1,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,3.717021885879718
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,4.056020968057881
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.783465189601646
39,30,1,0,1,0,1,2,1,3,0,0,0,0,0,2,30,7,1,0,0,0,4.057855988582063
42,33,1,0,1,0,1,2,3,3,0,0,0,0,0,3,30,9,0,0,0,0,4.189238255803026
55,20,28,0,0,0,1,4,0,5,0,0,0,0,0,1,44,10,0,0,0,0,4.350391997083975
57,26,23,0,1,0,1,3,1,5,0,0,0,0,0,0,47,10,0,0,0,0,4.265201480194718
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.098068512058838
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.6753108689123644
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.863465189601646
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.8634651896016465
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.863465189601646
50,41,1,0,1,0,2,3,2,3,0,0,0,0,0,10,31,9,0,0,0,0,4.758562939644917
46,23,16,0,0,0,1,3,1,5,0,0,0,0,0,0,36,10,0,0,0,0,4.276081999855836
24,17,0,0,0,0,2,3,0,2,0,0,0,0,0,2,16,6,0,0,0,0,4.0220552088742005
32,24,0,0,1,0,2,3,0,2,0,0,0,0,0,0,26,6,0,0,0,0,3.9681390622295662
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.880179922675737
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.0980685120588385
40,31,1,0,1,0,1,2,4,3,0,0,0,0,0,5,25,10,0,0,0,0,4.265311532225102
50,43,0,0,0,0,3,4,3,2,0,0,0,0,0,1,39,10,0,0,0,0,4.1504355005135825
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.8664331502253835
32,25,0,0,0,0,2,3,0,2,0,0,0,0,0,0,26,6,0,0,0,0,3.9917292966721747
26,19,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.8150724101159423
29,22,0,0,0,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.8143719431796277
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.15565155225257
17,9,1,0,0,0,0,1,0,3,0,0,0,0,0,0,12,5,0,0,0,0,3.572469458770136
25,18,0,0,0,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.7034651896016464
56,28,21,0,0,0,2,4,4,4,0,0,0,0,0,9,34,13,0,0,0,0,4.171182548746171
28,21,0,0,0,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.7803946541231945
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.555533151426996
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.8136606896881853
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.849223912390625
49,40,1,0,1,0,1,2,1,3,0,0,0,0,0,0,42,7,0,0,0,0,3.9229985586135534
24,16,0,0,1,0,2,3,0,2,0,0,0,0,0,0,18,6,0,0,0,0,3.740601562950723
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.8561962982193805
32,24,0,0,1,0,2,3,0,2,0,0,0,0,0,0,26,6,0,0,0,0,4.069548827786958
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9210296217376137
35,26,1,0,1,0,1,2,0,3,0,0,0,0,0,0,29,6,0,0,0,0,3.878584802350184
45,16,21,0,1,0,1,2,0,5,0,0,0,0,0,0,37,8,0,0,0,0,4.102886574907054
27,18,1,0,1,0,1,2,0,3,0,0,0,0,0,3,18,6,0,0,0,0,3.986187965046304
47,38,1,0,1,0,2,3,2,3,0,0,0,0,0,3,35,9,0,0,0,0,4.402695968966624
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.8035088547976783
34,27,0,0,0,0,2,3,0,2,0,0,0,0,0,0,28,6,0,0,0,0,3.998652546878167
83,49,1,0,1,0,3,6,4,3,0,0,1,0,0,0,67,16,0,1,0,0,4.49816436117992
88,54,1,0,1,0,3,6,4,3,0,0,1,0,0,0,72,16,0,1,0,0,4.287733535891493
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7950885863977324
50,31,12,0,0,0,4,6,0,4,0,0,0,0,0,0,39,11,0,0,0,0,3.921593511005629
18,10,0,0,1,0,1,2,0,2,0,0,0,0,0,0,13,5,0,0,0,0,3.350209029099897
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.015319531114783
33,26,0,0,0,0,2,3,0,2,0,0,0,0,0,0,27,6,0,0,0,0,3.9603202553942918
26,18,0,0,1,0,2,3,0,2,0,0,0,0,0,0,20,6,0,0,0,0,3.921029621737614
27,19,0,0,1,0,1,2,1,2,0,0,0,0,0,0,21,6,0,0,0,0,4.032303242743954
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.889049535914169
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.373796296941798
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.7887549139935026
45,36,1,0,1,0,1,2,0,3,0,0,0,0,0,3,36,6,0,0,0,0,4.4556488633721045
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,0,27,7,0,0,0,0,3.9146892241642446
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.6572682296173893
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.163909765557392
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.5814447879326106
40,32,1,0,0,0,4,5,0,3,0,0,0,0,0,5,26,9,0,0,0,0,4.375070520364182
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,4.023465189601646
27,20,0,0,0,0,1,2,2,2,0,0,0,0,0,1,19,7,0,0,0,0,4.134336113194452
140,36,8,87,1,0,1,2,5,5,1,0,0,0,0,15,111,14,0,0,0,0,4.994767261984095
22,15,0,0,0,0,1,2,1,2,0,0,0,0,0,1,15,6,0,0,0,0,3.7887549139935026
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.5555331514269954
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.6424896731661263
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.881727678869736
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.708132064658602
50,41,1,0,1,0,4,5,0,3,0,0,0,0,0,3,38,9,0,0,0,0,4.545979129983102
54,31,16,0,0,0,1,2,0,4,0,0,0,0,0,0,47,7,0,0,0,0,4.353984900464496
19,12,0,0,0,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.4713544870139286
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7622673906514943
27,20,0,0,0,0,2,3,0,2,0,0,0,0,0,7,14,6,0,0,0,0,3.9582291686698796
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.314972767530033
107,34,7,57,1,0,0,1,4,4,1,3,0,1,0,10,82,15,0,0,0,0,4.867694328961346
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.9705730958116834
36,27,1,0,1,0,1,2,1,3,0,0,0,0,0,4,25,7,0,0,0,0,4.194385682587763
33,25,0,0,1,0,2,3,0,2,0,0,0,0,0,0,27,6,0,0,0,0,3.9831956342477306
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.9647351787255047
18,10,1,0,0,0,0,1,0,3,0,0,0,0,0,0,13,5,0,0,0,0,3.68354236243323
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.967720100474499
26,19,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.4885252948977485
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.6753108689123644
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.5766176449086653
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.882045108136863
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.8087196973440705
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.01506101220307
68,15,20,24,1,0,1,4,0,4,1,1,1,0,0,0,56,12,0,1,0,0,4.493631364667931
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.9677201004744984
22,14,0,0,1,0,1,2,1,2,0,0,0,0,0,0,16,6,0,0,0,0,3.879664004902593
47,38,1,0,1,0,4,5,0,3,0,0,0,0,0,4,34,9,0,0,0,0,4.386634532750381
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.9783335811852645
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.012188403968661
43,24,11,0,1,0,0,1,2,5,0,0,0,0,0,1,33,9,0,0,0,0,4.126862359796814
29,20,1,0,1,0,2,3,0,3,0,0,0,0,0,0,22,7,0,0,0,0,4.021268494903765
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.7201755214643453
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.594465636961452
34,26,0,0,1,0,2,3,0,2,0,0,0,0,0,0,28,6,0,0,0,0,4.278351811711312
24,16,0,0,1,0,1,2,1,2,0,0,0,0,0,0,18,6,0,0,0,0,3.9701755214643453
31,23,0,0,1,0,2,3,0,2,0,0,0,0,0,0,25,6,0,0,0,0,3.80871969734407
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.760017277849653
35,27,0,0,1,0,2,3,0,2,0,0,0,0,0,0,29,6,0,0,0,0,4.071581588126283
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.753269689515107
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.021268494903765
55,46,1,0,1,0,1,2,4,3,0,0,0,0,0,8,37,10,0,0,0,0,4.4523854602555515
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.763965742824081
28,21,0,0,0,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,3.9852281360342516
32,24,0,0,1,0,2,3,0,2,0,0,0,0,0,0,26,6,0,0,0,0,3.9292292966721747
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.012188403968661
31,23,1,0,0,0,1,2,1,3,0,0,0,0,0,0,24,7,0,0,0,0,4.0667842134731025
24,16,0,0,1,0,2,3,0,2,0,0,0,0,0,0,18,6,0,0,0,0,3.6053885422075336
45,36,1,0,1,0,1,2,2,3,0,0,0,0,0,3,34,8,0,0,0,0,4.216651363324027
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.134336113194452
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,3.8391081341821707
37,29,0,0,1,0,1,2,0,2,0,0,0,0,0,0,32,5,0,0,0,0,4.152171866202904
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.865998613274581
26,17,1,0,1,0,0,1,0,3,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.953565664946427
33,14,11,0,1,0,1,2,0,5,0,0,0,0,0,0,25,8,0,0,0,0,3.7903311501083277
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.697845823084412
35,27,0,0,1,0,1,2,1,2,0,0,0,0,0,0,29,6,0,0,0,0,4.0331536461849575
53,45,0,0,1,0,1,2,2,2,0,0,0,0,0,2,44,7,0,0,0,0,4.371801530394761
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.6978458230844122
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.9232314287976204
31,24,0,0,0,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.8488846166291193
29,22,0,0,0,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.168325822713779
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,4.028946391954607
22,15,0,0,0,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.697845823084412
30,22,0,0,1,0,2,3,0,2,0,0,0,0,0,0,24,6,0,0,0,0,3.8062389286533898
36,28,0,0,1,0,2,3,0,2,0,0,0,0,0,0,30,6,0,0,0,0,3.9166079048099856
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.964735178725505
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.958229168669879
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.689703732199547
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.9952378913808873
22,14,1,0,0,0,1,2,0,3,0,0,0,0,0,6,10,6,0,0,0,0,3.6635327548042538
38,30,0,0,1,0,1,2,0,2,0,0,0,0,0,0,33,5,0,0,0,0,4.0407090139455
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.6069367321753214
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.471354487013929
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.797902689682947
25,18,0,0,0,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,4.023465189601645
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.5883543471732335
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.0667842134731025
18,11,0,0,0,0,1,2,0,2,0,0,0,0,0,0,13,5,0,0,0,0,3.419381945646371
18,11,0,0,0,0,1,2,0,2,0,0,0,0,0,0,13,5,0,0,0,0,3.350209029099897
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.6841837197791887
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.9523029776623857
31,23,0,0,1,0,2,3,0,2,0,0,0,0,0,4,21,6,0,0,0,0,4.0022680844408445
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.886842188131012
33,24,1,0,1,0,1,2,0,3,0,0,0,0,0,0,27,6,0,0,0,0,4.020926316000352
45,36,1,0,1,0,1,2,0,3,0,0,0,0,0,3,36,6,0,0,0,0,4.411204418927659
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.231009444816111
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.116729296672174
38,31,0,0,0,0,1,2,0,2,0,0,0,0,0,0,33,5,0,0,0,0,3.73782019804216
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.7534343861887858
21,14,0,0,0,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.689703732199547
36,29,0,0,0,0,2,3,0,2,0,0,0,0,0,0,30,6,0,0,0,0,4.062305474194333
75,28,40,0,0,0,1,2,0,4,0,0,0,0,0,11,57,7,0,0,0,0,4.732300944395515
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.621928094887362
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.032303242743954
40,11,21,0,1,0,0,1,0,3,0,0,0,0,0,0,35,5,0,0,0,0,4.013460684196428
28,19,1,0,1,0,1,2,0,3,0,0,0,0,0,1,21,6,0,0,0,0,3.9677201004744993
39,31,0,0,1,0,2,3,0,2,0,0,0,0,0,0,33,6,0,0,0,0,4.12426856462778
100,16,76,0,1,0,1,3,0,6,0,0,0,0,0,12,78,10,0,0,1,0,4.72482035097197
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.8573068568981284
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.572623663895164
33,17,9,0,0,0,1,2,0,3,0,0,0,0,0,9,18,6,0,0,0,0,4.27137063437885
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.5883543471732335
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.937751955408586
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.7841837197791888
30,23,0,0,0,0,2,3,2,2,0,0,0,0,0,0,22,8,0,0,0,0,3.872905595320056
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.869331261111518
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.289832974227876
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.6729055953200564
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.9056390622295662
23,15,0,0,1,0,1,2,1,2,0,0,0,0,0,0,17,6,0,0,0,0,3.6211755429194716
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.751629167387823
75,67,1,0,0,0,1,2,0,3,0,0,0,0,0,11,58,6,0,0,0,0,4.923306650519416
46,37,1,0,1,0,1,2,0,3,0,0,0,0,0,0,40,6,0,0,0,0,4.091511891254248
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,1,19,5,0,0,0,0,3.863465189601646
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.8561962982193805
26,18,0,0,1,0,2,3,0,2,0,0,0,0,0,0,20,6,0,0,0,0,3.767183467891461
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.979097891134804
30,21,1,0,1,0,1,2,0,3,0,0,0,0,0,1,23,6,0,0,0,0,4.031401845392171
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.952302977662386
39,32,0,0,0,0,1,2,2,2,0,0,0,0,0,0,32,7,0,0,0,0,4.252974975106084
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.110577243331643
26,17,1,0,1,0,1,2,0,3,0,0,0,0,0,1,19,6,0,0,0,0,3.997952698660691
35,26,1,0,1,0,2,3,1,3,0,0,0,0,0,0,27,8,0,0,0,0,4.028445159431229
178,15,108,46,1,0,1,3,2,7,1,4,0,3,0,13,143,22,0,0,0,0,5.013321652419945
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.9690016298759936
30,23,0,0,0,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.006238928653389
49,40,1,0,1,0,2,3,2,3,0,0,0,0,0,6,34,9,0,0,0,0,4.451045558224314
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,4.13850217929474
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,4.043801694853791
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.733660689688185
28,20,0,0,1,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,4.066108939837481
56,22,26,0,1,0,2,4,0,5,0,0,0,0,0,0,45,11,0,0,0,0,4.218181378134551
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.534219021180341
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.9779168746936358
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.471354487013929
27,18,1,0,1,0,1,2,0,3,0,0,0,0,0,1,20,6,0,0,0,0,4.032303242743953
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.739572261986723
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.8962915290459272
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.890319531114783
33,26,0,0,0,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,3.907734270742486
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,4.026986833359286
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7950885863977324
32,24,0,0,1,0,2,3,0,2,0,0,0,0,0,0,26,6,0,0,0,0,3.7928377974034158
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.7714370294611266
56,38,10,0,1,0,2,4,0,3,0,0,0,0,0,4,44,8,0,0,0,0,4.355851127144315
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.689901581992151
62,13,41,0,1,0,0,1,2,7,0,0,0,0,0,0,51,11,1,0,0,0,4.170532093871541
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.015319531114783
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,3.6457113704075788
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.8820451081368628
76,60,9,0,0,0,3,5,2,3,0,0,0,0,0,21,44,11,0,0,0,0,4.700257658933301
141,30,46,56,1,0,1,5,4,7,1,2,0,1,0,20,99,22,0,0,0,0,4.965149715701375
26,19,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.6902603909683838
39,30,1,0,1,0,1,2,1,3,0,0,0,0,0,0,32,7,0,0,0,0,3.7720804237685592
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.09306920777189
52,23,20,0,1,0,1,3,0,5,1,0,0,0,0,1,41,10,0,0,0,0,4.2343083535732555
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,4.02085512047121
37,28,1,0,1,0,1,2,0,3,0,0,0,0,0,0,31,6,0,0,0,0,4.262979041070738
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.765319531114783
35,27,0,0,1,0,1,2,0,2,0,0,0,0,0,0,30,5,0,0,0,0,4.114718016821338
