url_length,hostname_length,path_length,query_length,has_https,has_ip_address,subdomain_count,dot_count,hyphen_count,slash_count,question_mark_count,equals_count,at_symbol_count,ampersand_count,percent_count,digit_count,letter_count,special_character_count,suspicious_keyword_count,has_at_symbol,has_double_slash,has_port,url_entropy
36,28,0,0,1,0,1,2,0,2,0,0,0,0,0,0,31,5,0,0,0,0,4.10424366875897
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.5841837197791886
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.9898980954642878
42,34,1,0,0,0,4,5,0,3,0,0,0,0,0,3,30,9,0,0,0,0,4.3000721137090645
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.471354487013929
16,9,0,0,0,0,1,2,0,2,0,0,0,0,0,1,10,5,0,0,0,0,3.327819531114783
120,30,82,0,1,0,1,3,1,6,0,0,0,0,0,47,62,11,0,0,0,0,4.756460164587105
22,15,0,0,0,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.481714572986073
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.5766176449086653
36,28,0,0,1,0,1,2,0,2,0,0,0,0,0,0,31,5,0,0,0,0,4.17619062614183
32,25,0,0,0,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.9764097655573916
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,1,0,0,0,3.7622673906514947
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.810928306279287
38,30,0,0,1,0,1,2,0,2,0,0,0,0,0,0,33,5,0,0,0,0,4.1261067112569885
40,31,1,0,1,0,1,2,0,3,0,0,0,0,0,0,34,6,0,0,0,0,3.989822782008755
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7409532604048397
33,21,4,0,1,0,0,1,0,4,0,0,0,0,0,0,27,6,0,0,0,0,3.9424387261281417
31,22,1,0,1,0,1,2,0,3,0,0,0,0,0,0,25,6,0,0,0,0,4.042433003725894
55,46,1,0,1,0,1,2,4,3,0,0,0,0,0,8,37,10,0,0,0,0,4.400480860759673
54,45,1,0,1,0,1,2,2,3,0,0,0,0,0,15,31,8,0,0,0,0,4.536842363074259
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.605388542207534
38,30,1,0,0,0,3,4,0,3,0,0,0,0,0,1,29,8,1,0,0,0,4.14860021052734
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.7834651896016465
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.373796296941798
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.6304126608739975
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.463280517810811
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.930270372293455
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.9395722619867226
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.5766176449086653
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.8423709931771084
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.7639657428240816
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.863465189601646
46,37,1,0,1,0,1,2,3,3,0,0,0,0,0,0,37,9,0,0,0,0,4.040109109154241
35,26,1,0,1,0,2,3,0,3,0,0,0,0,0,0,28,7,0,0,0,0,4.050013373778756
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.94075983254009
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.83127625337525
25,18,0,0,0,0,1,2,1,2,0,0,0,0,0,0,19,6,0,0,0,0,3.6536606896881856
64,22,1,32,1,0,1,2,0,3,1,1,0,1,0,6,48,10,1,0,0,0,4.776864454101657
36,27,1,0,1,0,1,2,3,3,0,0,0,0,0,8,19,9,0,0,0,0,4.350209029099896
40,31,1,0,1,0,1,2,1,3,0,0,0,0,0,6,27,7,0,0,0,0,4.325070520364182
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,4.104407755459852
28,21,0,0,0,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,3.91379956460568
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.106377316818028
21,14,0,0,0,0,1,2,0,2,0,0,0,0,0,1,15,5,0,0,0,0,3.463280517810811
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.9701755214643453
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.653756708287001
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.039148671903071
41,25,1,7,0,0,0,1,0,3,1,1,0,0,0,7,27,7,0,0,0,0,4.442679443536938
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.134336113194452
32,24,0,0,1,0,2,3,0,2,0,0,0,0,0,0,26,6,0,0,0,0,3.9681390622295662
29,22,0,0,0,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.9353986674667634
48,40,1,0,0,0,1,2,2,3,0,0,0,0,0,6,34,8,1,0,0,0,4.397055208874202
30,21,1,0,1,0,1,2,0,3,0,0,0,0,0,1,23,6,0,0,0,0,3.894739663055176
25,16,1,0,1,0,1,2,0,3,0,0,0,0,0,0,19,6,0,0,0,0,3.6732696895151076
29,22,0,0,0,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.090234012145145
67,7,52,0,1,0,0,1,0,4,0,0,0,0,0,10,51,6,0,0,0,0,4.869985227959001
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.953565664946427
31,23,0,0,1,0,2,3,0,2,0,0,0,0,0,0,25,6,0,0,0,0,4.018081793978685
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.7544418457133446
67,7,52,0,1,0,0,1,0,4,0,0,0,0,0,6,55,6,0,0,0,0,4.828867504046113
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.8282375018429557
36,28,0,0,1,0,1,2,0,2,0,0,0,0,0,0,31,5,0,0,0,0,4.107017709595357
63,37,18,0,1,0,1,2,5,4,0,0,0,0,0,1,50,12,0,0,0,0,4.175326852505125
48,39,1,0,1,0,1,2,2,3,0,0,0,0,0,4,36,8,0,0,0,0,4.337581188618507
31,23,0,0,1,0,3,4,0,2,0,0,0,0,0,2,22,7,0,0,0,0,4.1313003425053605
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.8441065448145375
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.76334248827185
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,4.054538856580818
29,20,1,0,1,0,1,2,0,3,0,0,0,0,0,0,23,6,0,0,0,0,4.021268494903765
34,24,1,0,1,0,2,3,0,3,0,0,0,0,0,0,26,8,0,0,0,0,3.9764499732851237
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.978333581185264
26,19,0,0,0,0,2,3,0,2,0,0,0,0,0,0,20,6,0,0,0,0,3.8441065448145375
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.831401845392172
75,36,12,19,0,0,2,3,0,4,1,2,0,1,0,15,48,12,0,0,0,0,4.852813897482043
86,29,49,0,1,0,1,5,1,4,0,0,0,0,0,0,75,11,1,0,0,0,4.212383256144555
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.6339740759971577
54,45,1,0,1,0,2,3,2,3,0,0,0,0,0,5,40,9,0,0,0,0,4.457867131472584
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,2,17,5,0,0,0,0,3.6053885422075336
20,13,0,0,0,0,1,2,0,2,0,0,0,0,0,5,10,5,0,0,0,0,3.6464393446710153
40,33,0,0,0,0,2,3,2,2,0,0,0,0,0,12,20,8,0,0,0,0,4.1537016960573485
215,52,4,151,0,0,3,4,2,4,1,1,0,1,12,47,138,30,1,0,0,0,5.001217846996216
22,15,0,0,0,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.6978458230844113
33,26,0,0,0,0,2,3,0,2,0,0,0,0,0,3,24,6,0,0,0,0,4.165013816065913
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.7834651896016465
63,43,12,0,1,0,1,3,1,3,0,0,0,0,0,21,34,8,0,0,0,0,4.7369788840170965
35,27,0,0,1,0,2,3,0,2,0,0,0,0,0,0,29,6,0,0,0,0,4.0360069453309535
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.446439344671015
58,31,20,0,0,0,4,6,0,4,0,0,0,0,0,0,47,11,0,0,0,0,4.113868658988409
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.6158175946759337
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.077819531114783
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.6978458230844122
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.0667842134731025
45,29,9,0,0,0,2,3,0,3,0,0,0,0,0,7,31,7,0,0,0,0,4.446974207248477
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.7040386490267627
48,39,1,0,1,0,2,3,0,3,0,0,0,0,0,0,41,7,0,0,0,0,4.212581188618507
20,13,0,0,0,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.3464393446710154
25,17,1,0,0,0,0,1,1,3,0,0,0,0,0,0,19,6,0,0,0,0,3.7532696895151076
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.091135423220312
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,3.957294029027326
28,21,0,0,0,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,3.7979026896829473
96,7,81,0,1,0,0,2,0,5,0,0,0,0,0,5,83,8,0,0,0,0,4.706974289778052
32,25,0,0,0,0,2,3,1,2,0,0,0,0,0,0,25,7,0,0,0,0,3.8667292966721747
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.1162646156680225
37,29,0,0,1,0,2,3,0,2,0,0,0,0,0,0,31,6,0,0,0,0,4.134468568039293
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.893660689688185
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.5585186130489057
37,28,1,0,1,0,1,2,1,3,0,0,0,0,0,2,28,7,0,0,0,0,4.208924987016684
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.7201755214643453
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,4.053660689688185
32,24,0,0,1,0,1,2,2,2,0,0,0,0,0,0,25,7,0,0,0,0,3.6167292966721747
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.040223928941852
104,76,20,0,1,0,2,4,3,3,0,0,0,0,0,10,83,11,0,0,0,0,4.88855844068037
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.6841837197791887
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,3.7189532820450215
33,24,1,0,1,0,1,2,1,3,0,0,0,0,0,2,24,7,0,0,0,0,4.248495255525412
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,4.053660689688185
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.031401845392171
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.1162646156680225
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.7541634277688813
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.958229168669879
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.7532696895151076
93,20,65,0,1,0,1,2,0,4,0,0,0,0,0,13,73,7,0,0,0,0,4.753619967577803
28,20,1,0,0,0,0,1,0,3,0,0,0,0,0,0,23,5,0,0,0,0,4.0836169753972325
31,23,0,0,1,0,1,2,1,2,0,0,0,0,0,0,25,6,0,0,0,0,4.082597923010943
28,21,0,0,0,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,3.8693312611115185
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.042433003725894
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.1313003425053605
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.289832974227876
18,10,0,0,1,0,1,2,0,2,0,0,0,0,0,0,13,5,0,0,0,0,3.2810361125534233
23,9,6,0,1,0,0,1,0,3,0,0,0,0,0,0,18,5,0,0,0,0,3.729446194905257
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.6753108689123644
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.6978458230844122
35,26,1,0,1,0,2,3,0,3,0,0,0,0,0,1,27,7,0,0,0,0,3.911306145999517
19,11,0,0,1,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.5766176449086653
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.969001629875993
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8565647621309544
17,9,0,0,1,0,1,2,0,2,0,0,0,0,0,0,12,5,0,0,0,0,3.4548223999466066
25,18,0,0,0,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.783465189601646
46,37,1,0,1,0,1,2,3,3,0,0,0,0,0,10,27,9,0,0,0,0,4.604764945046351
24,15,1,0,1,0,1,2,1,3,0,0,0,0,0,2,15,7,0,0,0,0,3.772055208874201
35,27,0,0,1,0,1,2,1,2,0,0,0,0,0,0,29,6,0,0,0,0,4.193429088311723
38,29,1,0,1,0,1,2,0,3,0,0,0,0,0,0,32,6,0,0,0,0,4.056237710413472
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.373796296941798
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7622673906514947
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.134336113194452
27,18,1,0,1,0,1,2,1,3,0,0,0,0,0,0,20,7,1,0,0,0,4.032303242743954
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.896291529045928
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.90231157591703
247,31,50,157,1,0,2,4,1,5,1,3,0,2,0,99,130,18,2,0,0,0,4.731309701615102
26,18,0,0,1,0,2,3,0,2,0,0,0,0,0,0,20,6,0,0,0,0,3.8441065448145375
45,10,28,0,0,0,0,2,0,4,0,0,0,0,1,2,35,8,0,0,0,0,4.169413651789076
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.484183719779189
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.884155094595805
27,20,0,0,0,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.9302703722934544
27,20,0,0,0,0,2,3,0,2,0,0,0,0,0,7,14,6,0,0,0,0,4.032303242743954
38,30,0,0,1,0,1,2,0,2,0,0,0,0,0,0,33,5,0,0,0,0,4.240962710641206
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.060262039120378
86,15,1,61,1,0,0,1,0,3,1,1,0,0,0,9,67,10,0,0,0,0,4.872209632705069
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.857306856898128
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.7834651896016465
93,7,52,17,1,0,0,3,0,4,1,1,1,0,0,6,75,12,0,1,0,0,4.887127398486685
45,36,1,0,1,0,1,2,0,3,0,0,0,0,0,3,36,6,0,0,0,0,4.4556488633721045
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.7883413396567494
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.4472624994412104
35,27,0,0,1,0,1,2,0,2,0,0,0,0,0,0,30,5,0,0,0,0,3.8972997175517152
35,17,10,0,1,0,1,2,0,4,0,0,0,0,0,1,27,7,0,0,0,0,3.8645783739023827
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.031401845392171
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,4.026986833359286
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.605388542207534
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.8035088547976783
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,3.8997141947882312
45,36,1,0,1,0,1,2,3,3,0,0,0,0,0,0,36,9,1,0,0,0,4.188052330483962
23,6,9,0,1,0,0,1,0,4,0,0,0,0,0,0,17,6,0,0,0,0,3.7081320646586025
22,14,0,0,1,0,1,2,1,2,0,0,0,0,0,0,16,6,0,0,0,0,3.7544418457133446
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8980685120588388
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.7775182662886326
31,16,7,0,1,0,1,2,0,3,0,0,0,0,0,0,25,6,0,0,0,0,4.0667842134731025
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7081320646586025
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.5800503514647373
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,4.006071013101169
29,21,1,0,0,0,1,2,0,3,0,0,0,0,0,0,23,6,0,0,0,0,3.853863219997788
29,20,1,0,1,0,1,2,0,3,0,0,0,0,0,0,23,6,0,0,0,0,3.9002417706166295
23,7,8,0,1,0,0,1,0,3,0,0,0,0,0,3,15,5,0,0,0,0,3.7950885863977324
24,16,0,0,1,0,1,2,1,2,0,0,0,0,0,0,18,6,0,0,0,0,3.8553885422075345
29,22,0,0,0,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.03039478823102
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.9209585933443494
38,30,0,0,1,0,1,2,0,2,0,0,0,0,0,0,33,5,0,0,0,0,4.095968631579971
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.7843684875968617
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.732158891364569
30,12,10,0,1,0,0,1,0,4,0,0,0,0,0,0,24,6,1,0,0,0,3.9898980954642873
28,21,0,0,0,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.580050351464737
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.7622673906514943
98,57,33,0,1,0,1,3,2,3,0,0,0,0,0,19,70,9,2,0,0,0,4.629182359435276
25,18,0,0,0,0,2,3,1,2,0,0,0,0,0,1,17,7,0,0,0,0,3.6732696895151076
35,27,0,0,1,0,2,3,0,2,0,0,0,0,0,0,29,6,0,0,0,0,3.914159445145514
24,17,0,0,0,0,1,2,1,2,0,0,0,0,0,0,18,6,0,0,0,0,4.136842188131012
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.9387218755408675
20,12,1,0,0,0,1,2,0,3,0,0,0,0,0,0,14,6,0,0,0,0,3.6841837197791882
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
49,19,22,0,1,0,1,3,0,4,0,0,1,0,0,0,40,9,0,1,0,0,4.163293201691458
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.851823225551766
50,41,1,0,1,0,1,2,3,3,0,0,0,0,0,5,36,9,0,0,0,0,4.298171939471838
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,4.159199529386524
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.031401845392171
35,27,1,0,0,0,2,3,1,3,0,0,0,0,0,0,27,8,0,0,0,0,3.971302302288371
35,26,1,0,1,0,1,2,1,3,0,0,0,0,0,2,26,7,0,0,0,0,4.050013373778755
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.2339466645252255
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.509275070710713
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.708132064658602
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.8441065448145375
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,1,16,5,0,0,0,0,3.663532754804254
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.110577243331642
22,15,0,0,0,0,0,1,1,2,0,0,0,0,0,0,17,5,0,0,0,0,3.754441845713345
31,24,0,0,0,0,1,2,1,2,0,0,0,0,0,0,25,6,0,0,0,0,3.861476859389222
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.7336606896881848
51,16,27,0,1,0,1,2,0,4,0,0,0,0,0,2,41,8,0,0,0,0,4.358316518272401
30,16,6,0,1,0,0,1,2,4,0,0,0,0,0,1,21,8,0,0,0,0,4.148394345536403
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.7962176025900556
28,20,0,0,1,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,3.7264741182543752
88,15,65,0,1,0,1,2,0,4,0,0,0,0,0,6,75,7,0,0,0,0,4.713534784844285
79,43,19,8,1,0,2,3,0,4,1,1,0,0,0,16,53,10,0,0,0,0,4.757188223273508
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.8820451081368628
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.5585186130489057
33,26,0,0,0,0,2,3,0,2,0,0,0,0,0,0,27,6,0,0,0,0,4.043801694853792
42,33,1,0,1,0,1,2,3,3,0,0,0,0,0,6,27,9,0,0,0,0,4.3024498629973955
21,13,0,0,1,0,1,2,1,2,0,0,0,0,0,0,15,6,0,0,0,0,3.7849418274376423
62,23,12,19,0,0,1,2,0,4,1,2,0,1,0,16,35,11,0,0,0,0,4.913400745661377
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8150610122030697
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.8143719431796272
55,36,12,0,0,0,1,3,6,3,0,0,0,0,0,11,31,13,0,0,0,0,4.383289659168638
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.446439344671015
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.9023115759170297
52,43,1,0,1,0,1,2,0,3,0,0,0,0,0,12,34,6,0,0,0,0,4.380647593466271
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.7849418274376423
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.594465636961452
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,4.03914867190307
17,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,13,4,0,0,0,0,3.734521664779752
44,26,11,0,0,0,1,2,1,4,0,0,0,0,0,3,33,8,1,0,0,0,4.317052925307969
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,4.1162646156680225
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,4.0559581516151235
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.845350936622435
52,9,18,16,1,0,0,1,0,5,1,1,0,0,0,17,25,10,0,0,0,0,4.4960322088508855
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.85619629821938
22,14,0,0,1,0,0,1,0,2,0,0,0,0,0,1,17,4,0,0,0,0,3.4474015047059146
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.9701755214643453
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.840402546702505
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8817276788697357
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.851823225551766
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.9238561897747233
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,4.053508854797679
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.588354347173234
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.9134007456613777
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,6,21,7,0,0,0,0,4.314972767530033
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.821311940104173
22,14,1,0,0,0,1,2,0,3,0,0,0,0,0,4,12,6,0,0,0,0,3.663532754804254
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.072905595320056
51,42,1,0,1,0,2,3,2,3,0,0,0,0,0,8,34,9,0,0,0,0,4.627636861282392
36,27,1,0,1,0,1,2,1,3,0,0,0,0,0,8,21,7,0,0,0,0,4.041336376912015
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.12323142879762
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.3087513512471665
39,30,1,0,1,0,1,2,0,3,0,0,0,0,0,2,31,6,0,0,0,0,4.355539077670186
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.7887549139935026
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.8332696895151073
